3930.4	3.38E-09
3935.4	3.90E-09
3940.5	3.66E-09
3945.5	3.67E-09
3950.5	3.64E-09
3955.5	4.04E-09
3960.6	3.90E-09
3965.6	3.46E-09
3970.6	3.67E-09
3975.7	3.52E-09
3980.7	3.77E-09
3985.7	3.73E-09
3990.7	3.70E-09
3995.8	3.73E-09
4000.8	3.50E-09
4005.8	3.63E-09
4010.9	3.41E-09
4015.9	3.77E-09
4020.9	3.49E-09
4025.9	3.44E-09
4031	3.42E-09
4036	3.79E-09
4041	3.52E-09
4046	3.67E-09
4051.1	3.56E-09
4056.1	3.70E-09
4061.1	3.77E-09
4066.2	3.45E-09
4071.2	3.66E-09
4076.2	4.21E-09
4081.2	4.46E-09
4086.3	4.91E-09
4091.3	5.19E-09
4096.3	5.39E-09
4101.4	5.57E-09
4106.4	5.61E-09
4111.4	6.22E-09
4116.4	6.61E-09
4121.5	6.32E-09
4126.5	6.46E-09
4131.5	6.74E-09
4136.6	6.39E-09
4141.6	6.40E-09
4146.6	6.46E-09
4151.6	7.04E-09
4156.7	6.95E-09
4161.7	6.92E-09
4166.7	6.99E-09
4171.8	7.02E-09
4176.8	6.70E-09
4181.8	6.47E-09
4186.8	6.51E-09
4191.9	6.70E-09
4196.9	7.19E-09
4201.9	7.06E-09
4207	7.19E-09
4212	6.81E-09
4217	7.37E-09
4222	7.31E-09
4227.1	6.86E-09
4232.1	7.28E-09
4237.1	7.65E-09
4242.2	8.16E-09
4247.2	8.17E-09
4252.2	8.32E-09
4257.2	8.24E-09
4262.3	8.96E-09
4267.3	8.76E-09
4272.3	8.79E-09
4277.3	8.84E-09
4282.4	8.72E-09
4287.4	9.72E-09
4292.4	9.82E-09
4297.5	9.21E-09
4302.5	9.06E-09
4307.5	9.58E-09
4312.5	9.16E-09
4317.6	9.38E-09
4322.6	9.12E-09
4327.6	9.37E-09
4332.6	8.89E-09
4337.7	9.74E-09
4342.7	9.51E-09
4347.7	9.39E-09
4352.8	9.45E-09
4357.8	9.49E-09
4362.8	9.49E-09
4367.8	9.49E-09
4372.9	9.19E-09
4377.9	9.39E-09
4382.9	1.01E-08
4388	9.45E-09
4393	9.07E-09
4398	9.61E-09
4403	9.76E-09
4408.1	1.01E-08
4413.1	9.50E-09
4418.1	9.36E-09
4423.1	9.52E-09
4428.2	9.34E-09
4433.2	8.91E-09
4438.2	9.68E-09
4443.3	9.32E-09
4448.3	9.49E-09
4453.3	9.58E-09
4458.3	9.77E-09
4463.4	9.42E-09
4468.4	8.84E-09
